Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia,Antigüedad (dias),KM x Viaje,Tiempo de inactividad x Viaje,Viajes x Año,Score norm,Finanzas,Operaciones,RH
31,b97e4c65-1a9f-4119-9d63-4bf1530edc4b,2014-10-21,11,2875,1407448,69086,0,0,3784,489.5471304347826,24.02991304347826,277.31897463002116,-0.9628222584724426,0.0,1.0,0.0
40,e6a5d096-41e6-4202-9693-44f7f1d3fddc,2019-04-10,11,1491,648966,136561,0,0,2152,435.25553319919516,91.59020791415158,252.88801115241634,-0.9192149043083191,0.0,1.0,0.0
38,7be87b1e-02ea-4dd8-877b-7a9e97160586,2019-05-13,12,1159,765616,46659,0,1,2119,660.5832614322692,40.25798101811907,199.6389806512506,-2.992174804210663,0.0,1.0,2.0
32,4c1cd7af-8d4a-46bb-97cf-2faf7a6c6614,2014-06-21,8,3236,1323560,120213,0,1,3906,409.01112484548827,37.14864029666255,302.3911930363543,-2.9967361092567444,1.0,1.0,1.0
32,7d0c7c74-4503-4892-80cb-4f7ca231910e,2020-11-20,10,1156,644178,82113,0,0,1562,557.2474048442907,71.03200692041523,270.1280409731114,-0.9994059801101685,0.0,1.0,0.0
42,071798f6-da31-4712-a118-d08f9cb91afa,2024-02-07,10,203,124611,14711,0,0,388,613.8472906403941,72.4679802955665,190.96649484536084,0.0,0.0,0.0,0.0
47,a5b034ce-7547-48ca-8570-9f743751e8e8,2012-08-14,13,3531,1686942,173079,0,0,4582,477.7519116397621,49.016992353440955,281.2778262767351,0.0,0.0,0.0,0.0
38,44008393-558b-44bb-b865-e6528deacf1f,2023-12-10,3,274,134245,15242,0,1,447,489.94525547445255,55.627737226277375,223.73601789709173,-1.9974417090415955,0.0,2.0,0.0
40,ee1c2042-620e-4eab-a8ea-9eccf2171a98,2005-12-25,12,3697,1926457,256033,0,0,7006,521.0865566675683,69.25426021098188,192.60705109905794,0.0,0.0,0.0,0.0
44,33bdc1c6-4408-4564-b56b-67374c7a63cf,2008-10-09,7,4446,2177607,192265,0,0,5987,489.79014844804317,43.24448942869996,271.0522799398697,0.0,0.0,0.0,0.0
32,4d966818-212c-492a-b5ce-81c7c843bce4,2017-03-05,6,2313,811958,80392,0,0,2918,351.0410722006053,34.75659316904453,289.3231665524332,0.0,0.0,0.0,0.0
45,6f0e07ab-3978-4b45-9b18-4c51b131c687,2019-02-17,19,1558,912558,116356,0,1,2204,585.7240051347882,74.6829268292683,258.01724137931035,-0.3629953861236572,1.0,0.0,1.0
46,50597451-010d-4b88-a456-eee075e7e533,2005-12-24,0,3519,2784431,173323,4,1,7007,791.2563228189827,49.253481102585965,183.30740687883542,-0.9997443556785583,0.0,0.0,1.0
60,35a3ee66-1ed5-43c1-b6f1-519f4b307fc7,2004-07-16,23,5504,2175461,310070,1,1,7533,395.2509084302326,56.33539244186046,266.6879065445373,1.699341058731079,0.0,3.0,1.0
36,39c03eb7-3ce2-44da-a66d-b0df905a58ea,2023-03-14,2,360,263579,26410,0,1,718,732.1638888888889,73.36111111111111,183.008356545961,-0.9795646667480469,0.0,0.0,1.0
36,f2e411f8-241c-41f8-8af5-c0ad831e1537,2010-01-30,4,4795,1588927,359393,0,1,5509,331.3716371220021,74.95161626694474,317.6937738246506,-0.999494194984436,0.0,1.0,0.0
46,8513e194-506d-4a86-9fdf-b8ad555f3399,2009-02-10,0,3558,1299563,180892,0,0,5863,365.25098369870716,50.84092186621697,221.50264369776565,0.0,0.0,0.0,0.0
46,98b0744d-47bb-40a7-b339-c9e21df834a8,2003-07-30,4,6689,2383020,255808,0,1,7885,356.25953057258187,38.24308566302885,309.63665187064043,-2.141344428062439,1.0,2.0,1.0
35,60281b02-7829-418e-91b2-0ed3614821b1,2020-03-23,15,910,624138,66200,0,1,1804,685.8659340659341,72.74725274725274,184.11862527716184,-0.3209379315376282,1.0,0.0,1.0
36,62cc5ac5-68b7-4d30-9b26-02ded6351d63,2022-03-20,16,580,421874,33691,0,0,1077,727.3689655172413,58.08793103448276,196.5645311049211,0.6191258430480957,0.0,1.0,0.0
44,478bcdc3-c9c1-486d-a979-59073cf2fc86,2007-04-27,17,4435,2359244,233429,0,0,6518,531.9603156708005,52.63337091319053,248.35455661245783,0.0,0.0,0.0,0.0
33,df37a753-9892-490c-ab6e-a750fc9e7d62,2013-11-08,8,3319,1745818,40729,0,1,4131,526.0072310937029,12.271467309430552,293.2546598886468,-1.5537415146827698,1.0,1.0,0.0
36,a0d01884-8a99-4ede-8578-33a8bc8489de,2017-12-29,13,2296,711076,129377,0,0,2619,309.7020905923345,56.34886759581882,319.9847269950363,-0.8115627765655518,0.0,1.0,0.0
40,25e0b083-24a6-45b8-9147-6a8cd737cfe5,2023-09-11,18,380,171767,23812,0,1,537,452.0184210526316,62.66315789473684,258.28677839851025,0.08090108633041382,1.0,0.0,1.0
47,d65f2817-4c38-49e9-b537-6abf750c65d7,2002-02-02,14,5412,4058497,156809,4,1,8428,749.9070583887657,28.97431633407243,234.3830090175605,-0.7524007558822632,0.0,1.0,0.0
35,859456e5-d671-4778-bc8b-190aefd3975b,2021-01-28,0,773,291901,38573,0,0,1493,377.620957309185,49.90038809831824,188.97856664434028,0.0,0.0,0.0,0.0
25,9be3ad5c-8a36-4fc3-9b9a-10b440c830d0,2022-06-22,4,721,308508,55602,0,0,983,427.88904299583913,77.11789181692095,267.71617497456765,0.0,0.0,0.0,0.0
24,63c222ab-b91a-4fdb-b5e0-d2fc7bacd50b,2021-08-27,4,835,338807,45936,0,0,1282,405.7568862275449,55.01317365269461,237.73400936037442,0.0,0.0,0.0,0.0
29,3a6bc5c1-370b-42c1-8a1c-32259f691833,2023-04-08,2,598,231717,39710,0,1,693,387.4866220735786,66.40468227424749,314.96392496392497,-0.998712420463562,0.0,1.0,0.0
29,78513eb7-30f1-4d01-b1b0-799c1ad219bf,2023-07-09,4,415,189461,26392,0,1,601,456.5325301204819,63.59518072289157,252.03826955074877,-0.8566048741340637,1.0,0.0,0.0
38,3a7392f5-d69d-4179-ae32-f2a638000620,2023-09-15,6,429,212225,30717,0,1,533,494.6969696969697,71.6013986013986,293.7804878048781,-1.9869905710220337,1.0,3.0,0.0
30,f0ace8b9-b5ba-42e0-9986-6a9b53af8623,2015-01-03,4,3113,1374338,211665,0,0,3710,441.4834564728558,67.99389656280115,306.2654986522911,0.0,0.0,0.0,0.0
34,cd048c9f-5229-44fe-9f6a-b62b35807920,2019-10-23,10,1054,480296,69007,0,0,1956,455.6888045540797,65.47153700189753,196.68200408997953,0.0,0.0,0.0,0.0
33,bd6de363-0bf2-4293-9e32-c0fd98a9186d,2015-08-02,5,2366,1060011,160664,0,0,3499,448.0181741335588,67.90532544378698,246.81051729065447,0.0,0.0,0.0,0.0
36,53b488dc-16c9-4006-8f2e-66270a748b39,2008-05-07,15,5266,2149642,221294,0,0,6142,408.21154576528676,42.02316748955564,312.94203842396615,0.0,0.0,0.0,0.0
50,2baedc99-b17f-4ce7-a100-c39550b39b5c,2004-10-06,24,4990,3048580,164815,0,1,7451,610.937875751503,33.02905811623246,244.4436988323715,0.89742112159729,1.0,1.0,1.0
45,c1a2c2c6-fc61-4c95-9891-453b6528fd4a,2011-01-18,0,3743,2808145,136677,0,1,5156,750.2391130109538,36.515362009083624,264.97187742435995,-1.3063744902610779,3.0,0.0,0.0
40,c244b0e9-8b7d-4c89-a0df-b94aa89049cd,2013-10-03,17,3538,1692734,151729,0,0,4167,478.4437535330695,42.88552854720181,309.90400767938564,-1.998658537864685,0.0,2.0,0.0
36,5c4fbc5b-e118-41e0-9c83-8f422738b297,2018-02-20,13,1521,690254,104832,0,1,2566,453.81591058514135,68.92307692307692,216.3542478565861,-1.827405035495758,0.0,1.0,1.0
36,0c599894-6ac7-4e4c-8d05-63afc29105d1,2014-07-30,8,3317,1324418,171346,0,0,3867,399.281881217968,51.65691890262285,313.0863718644944,-0.9995373487472534,0.0,1.0,0.0
42,d0569085-d40a-4b1c-a4ae-2c8d69d98d24,2003-02-01,11,5312,2939151,167179,3,0,8064,553.3040286144578,31.47195030120482,240.43650793650792,0.0,0.0,0.0,0.0
44,f50a8a15-196e-462d-abd5-32ecd802bfbe,2005-04-07,20,5358,2241805,218535,2,1,7268,418.40332213512505,40.786674132138856,269.07952669235004,0.19383269548416138,1.0,1.0,0.0
32,58c6445d-eaf7-4029-b167-27f1b9f38ce2,2019-01-29,5,1403,861680,50758,0,0,2223,614.1696364932288,36.17818959372773,230.3621232568601,0.0,0.0,0.0,0.0
40,c8e54842-e832-4369-9847-a0e804188fff,2017-07-10,3,1983,469696,116123,0,1,2791,236.8613212304589,58.55925365607665,259.33178072375495,-1.0735965967178345,1.0,2.0,0.0
23,f235067d-4149-4c30-863c-7864ecf90101,2021-07-08,1,692,525143,43079,0,1,1332,758.8771676300578,62.25289017341041,189.6246246246246,-0.7165851593017578,0.0,1.0,0.0
41,94b3adaf-f698-4cf2-b3b4-008f4e781c7e,2021-04-26,5,739,438204,67410,0,0,1405,592.9688768606225,91.21786197564276,191.98220640569397,0.0,0.0,0.0,0.0
46,da2d34c8-b5d0-44ce-a3c9-685833fc1da7,2002-02-03,18,5611,2875491,296850,0,0,8427,512.4738905720906,52.90500801996079,243.03014121276848,0.7880361080169678,0.0,1.0,0.0
37,58b4bb7d-0943-4524-8291-24b784091512,2019-11-01,3,1234,909751,53105,0,1,1947,737.2374392220421,43.03484602917342,231.33538777606574,0.282662034034729,0.0,1.0,1.0
54,7d935d9f-d3a8-4fd2-9ca5-c5f541dc3e6f,2003-06-06,22,5925,1977435,283963,1,0,7939,333.7443037974684,47.9262447257384,272.4052147625645,-1.8193134665489197,1.0,1.0,0.0
32,33705bf9-7cb3-4cb3-b6a1-abb5dd3ba721,2014-07-01,6,2007,1448601,117913,0,0,3896,721.7742899850523,58.75087194818136,188.02746406570841,0.0,0.0,0.0,0.0
41,91cd4b28-905f-4f52-a0b3-217fc5d06e30,2014-02-26,18,2280,1662738,113842,1,0,4021,729.271052631579,49.930701754385964,206.9634419298682,0.0,0.0,0.0,0.0
39,c7421737-1f99-4cd1-a33c-b1bb330e00c3,2020-07-07,9,991,617438,57955,0,1,1698,623.045408678103,58.48133198789102,213.02414605418141,-1.9942339658737183,2.0,0.0,0.0
39,8aebbc61-7445-4802-b43b-6e8146029bf9,2008-02-16,18,4207,1374440,203898,1,0,6223,326.70311385785595,48.46636558117423,246.75478065241848,-0.9830589294433594,1.0,0.0,0.0
39,5f7ab386-6829-4426-8894-a40c1cabca42,2017-03-10,18,1744,1334246,140754,0,0,2913,765.0493119266055,80.70756880733946,218.52385856505322,0.0,0.0,0.0,0.0
40,7daa0ab7-4589-44ec-9e3e-51622f675467,2017-10-04,3,1501,901012,79475,0,1,2705,600.2744836775483,52.94803464357095,202.53789279112755,-0.02845066785812378,0.0,1.0,1.0
46,d7e1a675-9f89-4f6c-853a-a9221e8702ae,2010-11-30,18,3846,1602081,207256,0,0,5205,416.5577223088924,53.888715548621946,269.700288184438,0.0,0.0,0.0,0.0
51,c4920126-52d3-4450-94a9-aea57e55639f,2011-07-23,6,3963,1616052,70258,3,1,4970,407.78501135503404,17.72848851879889,291.04527162977865,-0.9107608199119568,0.0,0.0,1.0
39,0c475680-e42d-4c25-8ddd-ebe99421bc93,2011-03-14,16,3948,1629403,231325,2,0,5101,412.71605876393113,58.592958459979734,282.497549500098,0.0,0.0,0.0,0.0
46,fdcb5ed3-98ac-408f-a0ec-ca49f20c6ba1,2020-08-07,17,1017,424727,82279,0,1,1667,417.6273352999017,80.90363815142577,222.67846430713857,-2.8001027703285217,0.0,3.0,0.0
34,198baaa4-6121-4f42-8d9a-fe80e12425f4,2018-01-26,4,2181,941040,88508,0,1,2591,431.47180192572216,40.58138468592389,307.24237746043997,-0.8391993045806885,1.0,0.0,0.0
46,4cc77092-3faf-4fdf-9cf5-d7934af839c4,2000-12-30,6,6573,2667707,221100,1,1,8827,405.8583599574015,33.637608397991784,271.7961934972244,-0.9692846536636353,0.0,0.0,1.0
33,9d49a8ff-0338-4cb0-8063-a9356962db5e,2023-09-12,6,399,216367,28319,0,1,536,542.2731829573935,70.97493734335839,271.7070895522388,-3.6943573355674744,1.0,1.0,2.0
48,b485ffd5-7db8-4e6a-b721-1d8b35eb175b,2011-05-16,23,2947,1971911,148288,0,0,5038,669.1248727519511,50.318289786223275,213.5083366415244,-0.5379379987716675,1.0,0.0,0.0
57,a91b9820-e77f-4d99-8680-89c4751dd7b4,2005-01-09,30,4390,3531273,180899,1,0,7356,804.3902050113895,41.20706150341686,217.8289831430125,-0.9890501499176025,1.0,0.0,0.0
39,1c2f190a-a609-445b-9951-6459b081053b,2007-04-24,0,4498,2171945,189195,0,1,6521,482.8690529124055,42.06202756780792,251.766600214691,-0.9892135262489319,1.0,0.0,0.0
22,588a348f-5966-4efe-b9f7-ea4925eafe82,2022-12-24,0,474,228020,44557,0,1,798,481.0548523206751,94.00210970464136,216.8045112781955,-0.3641342520713806,2.0,0.0,0.0
35,333fcf19-c21c-4a05-b249-051a4193e61c,2011-10-22,6,3782,1133980,169605,1,1,4879,299.8360655737705,44.845319936541514,282.9329780692765,-1.6042201519012451,0.0,1.0,1.0
49,61732a51-355b-4c3a-8caf-6d99526cae19,2017-09-17,17,1696,1430322,152347,0,0,2722,843.3502358490566,89.82724056603773,227.42101396032328,0.0,0.0,0.0,0.0
44,49f7a815-64f7-46da-bdd5-b1b1b55e2bfe,2015-09-15,3,1937,1392256,140179,0,0,3455,718.7692307692307,72.36912751677852,204.63241678726482,0.0,0.0,0.0,0.0
41,0b721d86-bb71-4dc3-9a19-d7d447ca9bf3,2004-05-24,7,4253,2234884,250215,0,0,7586,525.4841288502233,58.83258876087468,204.63287635117322,-0.9989094734191895,1.0,0.0,0.0
48,442a9a42-ccb3-43cb-bbf8-f88c13f24882,1999-05-18,25,5188,4572476,119871,0,1,9419,881.3562066306862,23.10543562066307,201.04257352160525,-0.5239642262458801,3.0,0.0,0.0
43,6516d1b4-6810-4515-9a6e-db7752ab8562,2011-05-05,11,3412,2314931,185953,0,1,5049,678.4674677608441,54.49970691676436,246.6587443058031,-0.9281178116798401,0.0,2.0,1.0
49,ad104c0c-b5d6-401d-b129-9a66b013b3db,2010-05-21,22,2705,1305764,177359,0,0,5398,482.7223659889094,65.56709796672828,182.90570581696923,0.0,0.0,0.0,0.0
47,45705ad9-f319-4c82-a72a-90158d158c54,2011-12-30,13,3448,1393562,84624,1,1,4810,404.165313225058,24.54292343387471,261.6465696465697,-2.364427089691162,0.0,0.0,3.0
52,b78c5a6d-fdad-40f1-b3a6-61588c311b64,2022-06-18,15,611,335001,25030,0,0,987,548.2831423895253,40.96563011456629,225.95238095238096,0.0,0.0,0.0,0.0
42,e22b643a-6237-4687-a608-bdb8e7e1f944,2004-07-19,14,5429,1990880,273142,1,1,7530,366.71210167618347,50.311659605820594,263.1586985391766,0.11747217178344727,2.0,0.0,0.0
47,a2462c01-c759-43cb-8a9c-88df9658de31,2002-02-03,7,7366,2884339,222103,0,1,8427,391.57466739071407,30.152457235948955,319.0447371543847,-0.029074132442474365,1.0,0.0,1.0
37,fc9b4999-7fcd-4b46-9693-00ac46b972da,2016-05-31,4,2708,1300634,119768,2,1,3196,480.29320531757753,44.2274741506647,309.26783479349183,-0.9969237446784973,1.0,0.0,0.0
35,5610130a-f1a0-4032-ac22-1e0e00a270cb,2019-12-24,15,1383,454823,107847,0,0,1894,328.86695589298625,77.98047722342733,266.5232312565998,0.0,0.0,0.0,0.0
53,843790c3-0be2-4e06-b79b-4ff5c6d703ba,2014-03-25,29,2664,1491519,108470,0,0,3994,559.8795045045046,40.716966966966964,243.45518277416124,-0.9317444562911987,1.0,0.0,0.0
41,28c9f157-9170-4b98-bf32-4deaf76893d6,2021-07-31,16,1020,580515,54013,0,0,1309,569.1323529411765,52.95392156862745,284.4155844155844,0.7759236097335815,0.0,0.0,1.0
46,0ade388b-0f2e-4e38-855f-0f481a492704,2005-05-31,3,6270,2755875,173076,3,1,7214,439.5334928229665,27.60382775119617,317.23731632935954,0.6887812614440918,0.0,0.0,1.0
40,0da41c35-1228-4e47-97c1-a87d32415ae7,2013-01-15,0,3081,1523013,178455,1,1,4428,494.3242453748783,57.92112950340798,253.9668021680217,-0.6186202168464661,0.0,0.0,1.0
35,f8b6bbe9-a8a6-4423-a34d-e1054a49994e,2020-08-28,2,888,488124,31573,0,1,1646,549.6891891891892,35.55518018018018,196.91373025516404,-0.7539263963699341,3.0,0.0,0.0
40,872a6479-18f1-4276-9063-228f5edde0f8,2011-09-19,19,3961,2045687,149911,0,0,4912,516.4572077758141,37.84675586972987,294.33326547231275,0.0,0.0,0.0,0.0
51,23e87ac8-2e70-469c-8d25-24dfc7c81a4b,1995-10-15,26,5409,2745231,144404,3,0,10730,507.5302273987798,26.696986503974856,183.99673811742778,-0.9888302683830261,0.0,1.0,0.0
44,d21b7c62-60e4-4713-a920-daf1a94bc280,2021-03-25,13,1158,530861,64145,0,0,1437,458.4291882556131,55.39291882556131,294.13361169102296,0.0,0.0,0.0,0.0
26,8507a873-5e1b-4254-b64b-651c86f76286,2021-06-01,6,731,481944,53900,0,1,1369,659.2941176470588,73.73461012311901,194.89773557341127,-0.9936169385910034,0.0,0.0,1.0
38,2b62fda5-3cc1-4946-8df4-dc1a7ca809d7,2015-04-12,2,1959,1589016,125608,0,0,3611,811.1362940275651,64.11842776927004,198.01578510108004,0.0,0.0,0.0,0.0
54,fdd43d86-6275-4b32-877b-ac9456e23fb3,2019-05-02,19,1731,646199,83197,0,0,2130,373.3096476025419,48.0629693818602,296.6267605633803,-1.909839689731598,1.0,0.0,1.0
38,1f2cfcef-bfcb-40dc-bc69-e16098999392,2014-08-09,3,2992,1196368,180353,0,1,3857,399.85561497326205,60.27840909090909,283.14233860513355,-0.8424864411354065,1.0,0.0,0.0
25,92d5d93b-957b-4ffd-937f-e8ac5f8063c7,2021-02-20,1,1065,368456,63292,0,0,1470,345.9680751173709,59.42910798122066,264.4387755102041,0.0,0.0,0.0,0.0
55,1b86f6eb-acc4-4f40-9f72-bc34cded2387,2019-08-10,33,1681,781514,128567,0,1,2030,464.9101725163593,76.4824509220702,302.2487684729064,-0.04418742656707764,0.0,1.0,1.0
45,997e480e-bdf3-405c-aba7-3bea7aa3633b,2020-04-20,22,1492,561384,85873,0,0,1776,376.2627345844504,57.55563002680965,306.6328828828829,-1.8791038393974304,0.0,2.0,0.0
39,7ce87dd9-cde0-4fa4-9817-cbd4566c8bbd,2007-11-28,2,4304,1771357,54477,4,1,6303,411.5606412639405,12.657295539033457,249.24004442329047,0.0,0.0,0.0,0.0
37,b2d674b5-5952-4877-a347-9825b4b98093,2018-11-16,4,2063,663039,145857,0,0,2297,321.39554047503634,70.7014057198255,327.81671745755335,0.0,0.0,0.0,0.0
48,011b376d-2e93-402a-a25a-3cba7857f4f2,2006-07-12,17,4377,2674936,163715,0,0,6807,611.1345670550605,37.40347269819511,234.70030850594975,-0.8252268433570862,0.0,1.0,0.0
35,90deff99-2aa5-4b4c-bc54-c35e38a30fb9,2014-10-09,0,2158,993652,116988,0,1,3796,460.4504170528267,54.21130676552363,207.50000000000003,-0.6920052170753479,0.0,1.0,0.0
49,2922ea2a-815d-4fd3-be08-0e29188015e7,1999-11-06,16,7752,2486210,312797,0,0,9247,320.718524251806,40.35049019607843,305.9889693954796,0.7802337408065796,0.0,1.0,0.0
44,e0c2b516-a974-4e90-ad0b-24741a85fd9b,2006-06-03,14,4560,2887019,115821,2,1,6846,633.118201754386,25.39934210526316,243.12007011393516,0.1690627932548523,1.0,1.0,0.0
41,4ee35ca8-c314-436b-a65d-37612c735e8d,2006-07-11,6,5785,2292324,230458,0,0,6808,396.2530682800346,39.8371650821089,310.1534958871916,0.0,0.0,0.0,0.0
41,7a8c24ef-5e3b-4dc1-873d-6bed1029c29a,2011-01-17,6,2704,2199128,153512,0,1,5157,813.2869822485208,56.77218934911242,191.38258677525695,-3.8355714678764343,2.0,2.0,0.0
38,38308634-b972-4ca6-baa4-052304721a97,2016-01-31,4,1805,1065591,114207,2,1,3317,590.3551246537396,63.272576177285316,198.62074163400663,0.9023646116256714,1.0,0.0,0.0
48,9fd37e8c-caa8-42cc-99c4-87082b15df3f,2013-02-25,27,2264,1535054,105996,0,0,4387,678.0273851590106,46.81802120141343,188.36562571233188,0.0,0.0,0.0,0.0
33,b60e4fc4-3004-4155-ab9f-344dc836c5a3,2019-03-30,5,1602,784096,115922,0,0,2163,489.4481897627965,72.36079900124844,270.33287101248266,0.0,0.0,0.0,0.0
27,99a7ad4f-a63d-495e-b173-0ae4c1d51a71,2021-03-29,4,1193,660588,52303,0,0,1433,553.7200335289187,43.84157585917854,303.8695045359386,0.0,0.0,0.0,0.0
44,beccb2c2-445e-47bd-8b3b-41ef4156d082,2021-01-24,7,989,680341,49888,0,1,1497,687.9079878665318,50.442871587462086,241.1389445557782,-1.7237824201583862,1.0,1.0,0.0
45,b3f181cb-c048-412f-86d1-007d7c6d5a97,2013-07-29,18,2270,1872082,114332,1,0,4233,824.7057268722467,50.36651982378854,195.7358847153319,0.6831718683242798,0.0,1.0,0.0
43,5c9d987c-755b-44ef-bd87-3d81907f3876,2015-03-20,2,2359,1089089,142468,0,1,3634,461.67401441288683,60.39338702840187,236.93863511282336,1.174471378326416,2.0,1.0,0.0
43,0902d857-ecff-40b1-872a-248a41159790,2023-05-16,1,418,177540,24748,0,1,655,424.7368421052632,59.20574162679426,232.93129770992368,-0.9565243721008301,1.0,0.0,0.0
37,446297d1-9f11-41c8-9d21-ce173f5a542a,2019-06-29,13,1569,851308,117107,0,1,2072,542.5799872530274,74.63798597833015,276.39237451737455,-0.14788132905960083,0.0,0.0,2.0
46,59b423b9-2aa3-4197-a7fa-bc5c6c16feb3,2004-08-18,19,5706,3451055,182291,0,0,7500,604.8116018226428,31.947248510339993,277.692,0.8372312188148499,1.0,0.0,0.0
39,4669caf0-81cf-40ab-8321-ed0e51ed871d,2013-03-11,5,2366,1937350,124222,0,0,4373,818.8292476754016,52.50295857988166,197.48227761262294,0.0,0.0,0.0,0.0
36,c21c2000-3978-4efc-85f0-5cf4a2636a00,2011-04-11,6,3389,1780845,178935,1,1,5073,525.478017114193,52.798760696370614,243.83698009067612,-2.9929922819137573,2.0,1.0,0.0
37,35f9634d-70f3-408d-9b4d-d1be2906b832,2014-12-12,17,2825,1523494,167392,0,0,3732,539.2899115044248,59.25380530973451,276.292872454448,-0.5958936214447021,1.0,0.0,0.0
56,bd503567-2b08-4992-a945-5083377e509a,1999-06-01,3,5676,3852579,203997,2,1,9405,678.7489429175475,35.940274841437635,220.28070175438597,-1.9556680917739868,0.0,0.0,2.0
26,a5d6fd75-d3b9-4e18-aa39-148ea62ad92d,2019-05-24,1,1397,762917,45151,0,1,2108,546.1109520400859,32.31997136721546,241.89041745730552,-1.823855459690094,1.0,0.0,1.0
43,3981d91d-c93e-42ef-be35-ab3e48c008d0,2021-11-27,10,887,434813,69437,0,0,1190,490.20631341600904,78.28297632468997,272.06302521008405,-0.9993985891342163,0.0,0.0,1.0
26,5f7e9f6f-20d2-4c45-b8bc-294837280cd3,2018-04-23,1,1655,896070,98560,1,1,2504,541.4320241691843,59.55287009063444,241.24400958466452,-0.08210229873657227,1.0,1.0,0.0
39,01fbbde8-1fe6-4f70-a19f-cf20ff6da253,2023-11-20,12,239,134006,18209,0,0,467,560.6945606694561,76.18828451882845,186.79871520342613,0.0,0.0,0.0,0.0
36,9c69c4cb-355c-4a9a-9890-9cecf2d8a3d0,2014-08-16,11,2267,1136195,115622,0,1,3850,501.1887957653286,51.002205558006175,214.9233766233766,-1.9985992312431335,0.0,0.0,2.0
23,b17e462c-ae60-4d26-b961-01c1d413bd82,2021-10-16,2,998,362061,33591,0,0,1232,362.7865731462926,33.65831663326653,295.6737012987013,0.0,0.0,0.0,0.0
43,861568a0-7c04-4235-98cb-4d68bf8b9a0b,2016-07-15,14,1888,699714,48913,0,0,3151,370.6112288135593,25.9073093220339,218.69882576959697,-0.9982889294624329,0.0,1.0,0.0
36,d48d4b5e-db02-4e9e-ba4b-9423b8d2514a,2014-08-06,7,3192,1395115,122095,1,0,3860,437.06610275689223,38.25031328320802,301.8341968911917,0.0,0.0,0.0,0.0
23,5c0bfb50-e4a6-4956-a2c6-dcc208377e80,2023-01-30,3,522,263879,37434,0,1,761,505.5153256704981,71.71264367816092,250.36793692509855,0.9024206399917603,0.0,0.0,1.0
46,d277c355-6cd1-4267-9be5-57e43108023d,2022-08-04,1,647,386299,53411,0,1,940,597.0618238021639,82.55177743431221,251.2287234042553,0.4883266091346741,2.0,1.0,0.0
51,acd4df3b-d947-4166-b519-3c3bde52c18d,2023-12-03,10,366,204689,25082,0,1,454,559.25956284153,68.53005464480874,294.2511013215859,-1.9511765241622925,1.0,0.0,1.0
51,f924720e-4337-4b5c-9177-b44deec74cab,2021-06-01,21,894,624186,39774,0,1,1369,698.1946308724832,44.48993288590604,238.35646457268078,-0.11418098211288452,1.0,0.0,1.0
42,33b3565c-f6de-41d0-98b9-0eab7dd9a8ba,2022-01-01,7,687,535316,34025,1,1,1155,779.2081513828239,49.52692867540029,217.1038961038961,0.998891294002533,0.0,0.0,1.0
40,dba01d88-0d7d-403a-947a-e55f3c8b8595,2011-12-16,1,2614,1396227,194622,1,1,4824,534.1342769701607,74.45371078806427,197.78399668325042,0.00029522180557250977,1.0,0.0,1.0
50,4c646abb-05e4-499a-a32d-77f61d3881e9,2008-12-04,10,4559,1396413,156870,0,0,5931,306.29809168677343,34.408861592454485,280.5656718934413,-0.9315962791442871,0.0,1.0,0.0
53,5f126a32-597e-484f-9b4e-57b39145a087,2010-12-19,24,3567,2201246,245383,1,0,5186,617.1141014858424,68.79254275301373,251.0518704203625,-0.6537038087844849,0.0,1.0,0.0
49,296828a6-12a6-4f2d-b858-6cafda6bdbd0,2004-02-12,3,6333,3540867,239374,1,1,7688,559.1136901942208,37.79788409916311,300.6692247658689,-2.863143563270569,0.0,1.0,2.0
32,ce8e666e-d3c9-4f7c-91db-dca926a55223,2023-12-19,9,299,207821,29367,0,0,438,695.0535117056857,98.21739130434783,249.16666666666666,0.6823117733001709,1.0,0.0,0.0
41,90739864-7aeb-4365-8a57-609bd191643c,2018-06-24,17,1626,949448,101987,0,0,2442,583.9163591635917,62.72263222632226,243.03439803439804,-0.8562759757041931,1.0,0.0,0.0
43,fce82eab-351c-477d-83fd-2e1a72c4f8bc,2006-04-19,15,4269,1311107,213912,3,0,6891,307.1227453736238,50.10822206605762,226.1188506747932,-0.7211223244667053,0.0,0.0,1.0
25,e5d52210-525a-4c98-add0-b8710fe1070d,2019-08-15,1,1174,767978,76527,0,1,2025,654.1550255536627,65.18483816013628,211.60987654320988,-0.9676356911659241,1.0,0.0,0.0
43,b9acd31a-eacb-4b95-816a-9b8bca2c1f22,2014-02-03,19,3365,1595096,196868,0,0,4044,474.0255572065379,58.50460624071322,303.71538081107815,0.9947604537010193,0.0,0.0,1.0
58,9946ddd6-5f51-4402-a788-f493c7741078,2021-10-21,8,660,552353,34206,0,0,1227,836.8984848484848,51.82727272727273,196.33251833740832,0.9728327989578247,1.0,0.0,0.0
45,603fd6b2-77fa-432e-bdf6-4e0a6121330a,2004-03-18,23,6588,3553825,113452,1,0,7653,539.4391317547055,17.221007893139042,314.20619364954916,0.0,0.0,0.0,0.0
51,b216032b-e615-483e-aedd-c8c7ad1e0af1,1998-07-07,22,4971,4115249,170802,2,1,9734,827.8513377590023,34.35968617984309,186.3997328950072,-0.10852211713790894,1.0,0.0,1.0
